date,ROR,COPPER,EUR,SP500,US10,GOLD_micro,GAS_US_mini,CRUDE_W_mini
10/26/2012,0.0011,-0.000138966,-0.001104019,-0.000987557,0.005777166,-0.000567801,-0.006719609,0.005750882
10/29/2012,0.0007,-0.01542738,-0.002003247,-0.003756425,0.001914661,-0.001652722,0.009471095,-0.007147498
10/30/2012,-0.0004,0.003246753,0.004083752,0.006747371,-0.000955501,0.001758924,-0.013159498,0.004319372
10/31/2012,0.0018,0.003236246,-0.000137869,-0.007490637,0.003142506,0.003614956,-0.000493888,0.00586472
11/1/2012,0.0035,0.009677419,-0.001723603,0.017279047,-0.001770635,-0.001852424,-0.000247066,0.011013216
11/2/2012,-0.0007,-0.019586054,-0.007666011,-0.014057009,-0.000409333,-0.020775338,-0.017051773,-0.021017557
11/5/2012,0.0028,-0.003258714,-0.002644674,0.004950495,0.003139503,0.004211635,-0.000251414,0.00929441
11/6/2012,0.0017,0.010234542,0.001953875,0.010837438,-0.003810042,0.016671035,0.00880171,0.034760052
11/7/2012,0.0002,-0.018151119,-0.003342968,-0.027875244,0.007649228,-0.00051565,-0.004237816,-0.047881675
11/8/2012,-0.002,0.008025222,-0.001467454,-0.01183076,0.002440016,0.006190992,0.002878959,0.010400211
11/9/2012,-0.0001,-0.006823998,-0.002519332,0.000811688,0.000405679,0.002512434,-0.012855716,0.013680782
11/12/2012,-0.002,0.006441454,7.02E-05,0.001824818,-0.000135215,0,0.007712732,-0.003984576
11/13/2012,-0.0004,0.000853364,-0.000561226,-0.005262093,0.001351943,-0.003119885,0.020326223,-0.001677636
11/14/2012,-0.0032,-0.00497371,0.0028779,-0.015055951,0,0.002719204,0.002705362,0.004912099
11/15/2012,-0.002,0.002570694,0.001889764,-0.001445982,-0.000135007,-0.008340156,-0.007113073,-0.009518909
11/16/2012,0.0007,-0.003133903,-0.003283384,0.007447249,0.001350256,0.000464372,0.010251976,0.008441558
11/19/2012,-0.0024,0.021720492,0.005677238,0.016837782,-0.002427184,0.010159876,-0.00819171,0.023309723
11/20/2012,-0.0029,-0.003076923,-0.000139387,0.004038772,-0.002568261,-0.005513861,0.013190335,-0.02202366
11/21/2012,-0.0002,-0.005751964,0.001324365,0.002614642,-0.001897276,0.002361518,0.009246867,0.009136533
11/22/2012,0.0007,,,0.001805416,,,,
11/23/2012,-0.0001,0.009030619,0.011137795,0.010612735,-0.000543109,0.011882202,0.001687764,0.013771997
11/26/2012,-0.0002,0.00237729,-0.001583422,0.000198138,0.001901915,-0.000911069,-0.017571308,-0.009056604
11/27/2012,-0.0006,0,-0.001999655,-0.005744849,0.001491525,-0.003698262,0.002817592,-0.00748921
11/28/2012,0.0042,-0.003348214,-0.000138184,0.006973501,0.002301652,-0.013119089,-0.01111654,-0.007034148
11/29/2012,0.0019,0.017917133,0.002902256,0.004550851,0.000405241,0.00551319,-0.018159358,0.014940752
11/30/2012,-0.0002,0.011276128,0.001653633,0.002757534,0.00094518,-0.008608762,-0.009310518,0.009010152
12/3/2012,-0.0047,0.002311667,0.004058469,-0.007857003,-0.00148388,0.004341758,0.003810008,0.004527732
12/4/2012,0.0003,-0.000814001,0.002877402,-0.001979806,0.00094569,-0.013020431,-0.006325911,-0.005383749
12/5/2012,0.0053,0.008418194,-0.001434573,0.002777227,0.001889594,-0.001042862,0.019607843,-0.00327291
12/6/2012,0.0061,-0.011310085,-0.007935694,0.004747774,0.000673582,0.004175801,-0.003746254,-0.020838596
12/7/2012,0.0003,0.005038812,-0.002482502,0.003544005,-0.002692515,0.001923277,-0.01253447,-0.004256417
12/10/2012,0.0023,0.011653117,0.00076043,0,0.000539957,0.00461738,-0.010662605,-0.005310881
12/11/2012,0.0013,-0.005223681,0.004490036,0.011575437,-0.001888829,-0.002478827,-0.005260457,0.001692929
12/12/2012,0.002,0.007943988,0.005363958,-0.003878976,-0.002973776,0.004296956,-0.003353541,0.007410296
12/13/2012,-0.0058,-0.014961261,-0.000342009,-0.006619938,-0.002847071,-0.010876849,-0.00245891,-0.01303394
12/14/2012,-0.0008,0.006238134,0.005679291,-0.000588005,0.000543848,0.000104232,-0.003502854,0.015036611
12/17/2012,-0.0024,-0.00458221,6.80E-05,0.013335948,-0.003533088,0.000625326,0.00468689,-0.002576324
12/18/2012,0.0006,-0.003384782,0.004014015,0.009870331,-0.003954725,-0.014321425,0.006867954,0.010848508
12/19/2012,-0.0006,-0.013041706,0.00189734,-0.009007282,0.001916758,-0.001585037,-0.010553411,0.018142328
12/20/2012,-0.0008,-0.019132829,-0.000473437,0.009282537,0,-0.011536223,0.016909469,0.001882294
12/21/2012,-0.0069,0.008700533,-0.004398281,-0.009388772,0.002869636,0.00760212,-0.002046559,-0.013652305
12/24/2012,-0.0006,-0.005843072,0.000951507,-0.007350097,-0.001362583,-0.000318793,-0.012560882,-0.000380952
12/25/2012,0.0002,,,,,,,
12/26/2012,0.0003,0.014413658,0.002104906,-0.004676539,0.001500887,0.000637789,0.0048027,0.021595528
12/27/2012,0.0036,0.00096565,0.001151879,0.000587314,0.003678474,0.001593456,-0.001808552,-0.000621736
12/28/2012,-0.0015,-0.003169791,-0.001218233,-0.021130894,0.000271481,-0.004136395,0.007117898,-0.001244245
12/31/2012,0.0023,0.017420158,-0.00155853,0.029582251,-0.00149274,0.010596943,-0.014135184,0.009468045
1/1/2013,0,0,,,,,,
1/2/2013,0.0085,0.022693301,-0.00162883,0.025431955,-0.005572166,0.006850037,-0.014207508,0.009872887
1/3/2013,-0.001,-0.005049163,-0.007817545,-0.0017039,-0.004510045,-0.007431442,-0.005817797,-0.003299523
1/4/2013,-0.0028,-0.006276709,0.000753657,0.004172198,-0.00096101,-0.013550564,0.011570688,-0.001961746
1/7/2013,-0.0015,-0.004166107,0.002738507,-0.003021719,0.000549677,-0.001389705,-0.002498028,0.003194103
1/8/2013,-0.0011,-0.001619433,-0.001979995,-0.003220307,0.002472188,0.008510411,-0.005667589,0.003428851
1/9/2013,0.0042,-0.000405515,-0.001983923,0.003990878,0.001781066,-0.003555886,-0.012327678,0.001342446
1/10/2013,0.0022,0.010412441,0.013503787,0.010032179,-0.003008752,0.011984021,0.010065763,0.002559415
1/11/2013,-0.0046,-0.014721627,0.005884143,-0.001874063,0.00164609,-0.009157895,0.015147489,-0.006807683
1/14/2013,0.0005,-0.005433306,0.002622289,-0.001877582,0.00109559,0.004674386,0.005366492,0.007955936
1/15/2013,-0.003,0.000956023,-0.005432049,0.001693002,0.002051983,0.007666279,0.008592631,-0.011171828
1/16/2013,-0.0011,-0.008459544,-0.000539429,-0.002065728,0.000273038,-0.000367281,-0.001548987,0.008719145
1/17/2013,0.0038,0.015274529,0.00647664,0.008656379,-0.003685,0.003989083,0.007369101,0.011322133
1/18/2013,0.0009,0.004608295,-0.004491068,0.002798507,0.002328767,-0.001986616,0.008598563,0.003972553
1/21/2013,-0.0003,0,,0.002790698,,,,
1/22/2013,0.0027,0.00701565,-6.73E-05,0.005565863,0.001093344,0.003247774,-0.000890699,0.005755396
1/23/2013,-0.0007,-0.005493033,6.73E-05,-0.004243542,0.000273038,-0.003393901,-0.000254712,-0.008941345
1/24/2013,0.0042,-0.002155463,0.003568663,0.002223457,-0.000545926,-0.008801802,-0.011592357,0.007578492
1/25/2013,0.0004,-0.006615364,0.006105539,0.005361435,-0.00723747,-0.00702997,0.001675474,-0.002984718
1/28/2013,-0.0011,0.002582223,-0.00060018,0.000183891,-0.001650619,-0.001969552,-0.019171384,0.005867561
1/29/2013,0.0045,0.008133388,0.002068528,0.007170436,0,0.004213558,-0.005903188,0.008333333
1/30/2013,-0.0004,0.01573215,0.005260529,-0.008579774,-0.000275558,0.010038241,0.010029031,0.004014168
1/31/2013,0.0003,-0.004765687,0.000529924,0.001657153,0.000826902,-0.010306568,0.000914554,0.000823142
2/1/2013,0.0073,0.01396648,0.005759873,0.008455882,-0.001377031,0.004569364,-0.005090719,0.00634473
2/4/2013,-0.0074,-0.004197822,-0.009347332,-0.01093693,0.003309432,0.003067647,0.002099187,-0.013193228
2/5/2013,0.0024,0.000395205,0.00431908,0.01105787,-0.002473887,-0.001529133,0.01060487,0.007335542
2/6/2013,-0.0005,-0.007769292,-0.003903536,-0.000911411,0.003444475,0.002798902,0.001813706,0.001879258
2/7/2013,-0.0038,-0.003583278,-0.008103351,-0.000912242,0.001235754,-0.003949655,-0.015388594,-0.003985932
2/8/2013,0.0029,0.008657432,-0.002745505,0.006391527,-0.000137137,-0.002326319,-0.001050696,0.000588512
2/11/2013,-0.0001,-0.009771557,0.001745845,-0.000544366,-0.000411466,-0.009432962,0.001183276,0.008351959
2/12/2013,0.0037,0.005734098,0.003619667,0.003449528,-0.002195389,0.000267494,-0.006565988,0.003266449
2/13/2013,0.0029,-0.000397772,0.000333946,-0.00108558,-0.002475247,-0.002406803,0.009914078,-0.004302326
2/14/2013,0.0011,-0.001326436,-0.006743449,0.001811266,0.003584229,-0.005146901,-0.018324607,0.002452412
2/15/2013,-0.002,-0.00013282,0.000537761,-0.001265594,-0.000274725,-0.01401164,-0.001733333,-0.013164026
2/18/2013,0.0004,0,,0.000905141,,,,
2/19/2013,0.0047,-0.023246546,0.002217071,0.007777175,-0.001648804,-0.002896808,0.015092828,0.004485893
2/20/2013,-0.0028,-0.01128791,-0.006971678,-0.015793252,0.001101018,-0.014361673,0,-0.020448936
2/21/2013,-0.0097,-0.015130674,-0.007763189,-0.003646973,0.002886995,0.000333686,-0.004342105,-0.026874625
2/22/2013,0.0037,-0.005586592,0.000612307,0.008784773,0.000959561,-0.003224551,0.006079027,0.00382197
2/25/2013,0.0005,0.002808989,-0.004011559,-0.021226415,0.005204053,0.007697027,0.014711677,0.00098256
2/26/2013,-0.0096,0.006582633,-0.004505581,0.006487488,0.001634877,0.015996015,-0.002459547,-0.007239264
2/27/2013,0.003,-0.005983025,0.005006,0.01694291,-0.000816104,-0.010786664,-0.003114456,-0.001359535
2/28/2013,0.0047,-0.004899216,-0.004366961,-0.003078595,0.000952899,-0.009692697,0.006378547,-0.007673267
3/1/2013,0.0044,-0.010179831,-0.003083987,0.003269755,0.002039984,-0.003225448,-0.003104385,-0.013594413
3/4/2013,-0.0022,0.001146445,0.000343725,0.007785624,-0.00135722,5.58E-05,0.008174387,-0.007206979
3/5/2013,0.0042,0.005017127,0.001168264,0.006827165,-0.000815439,0.0013947,0.0003861,0.008660214
3/6/2013,0.0036,-0.005394228,-0.003157497,0.001427552,-0.002856409,0,-0.006818474,-0.006944444
3/7/2013,-0.0043,0.00147172,0.007712171,0.002672844,-0.004228574,0.000111421,0.013601036,0.009917355
3/8/2013,0.006,0.000473515,-0.007174827,0.004798294,-0.004383561,0.001002674,0.005750799,0.004784087
3/11/2013,0.0014,0.003967658,0.002684194,0.004598514,0,0.000612131,0.002033037,-0.001002381
3/12/2013,-0.0009,0.009432616,-0.001029619,-0.002464789,0.002339064,0.007619154,-0.001014456,0.002508466
3/13/2013,-0.0002,0.000138396,-0.004603704,0.002294388,-0.000137312,-0.001821393,0.00418888,-0.003503065
3/14/2013,-0.0006,-0.001814001,0.002692162,0.004226096,0.000137331,0.001271772,0.016180003,0.005021971
3/15/2013,0.0004,-0.00061069,0.003855289,-0.001753463,0.003568889,0.00104926,0.008085583,0.00587133
3/18/2013,0.0008,-0.016371597,-0.007269485,-0.004742666,0.002735604,0.006619959,0.000493583,0.002980626
3/19/2013,-0.0005,-0.005457203,-0.004973921,-0.003176844,0.003137405,0.003671836,0.009250123,-0.017706786
3/20/2013,-0.0003,0.006095266,0.00485993,0.004780453,-0.001495828,-0.002074915,-0.00134425,0.011849237
3/21/2013,-0.0028,0.003749909,-0.002072754,-0.007048458,0.000136228,0.003447144,-0.002692119,-0.009966364
3/22/2013,-0.0024,0.002718159,0.004638765,0.009228039,0.000953115,-0.004198702,-0.000613497,0.010570026
3/25/2013,0.0023,-0.003877082,-0.008200958,-0.003516793,0.000544144,-0.000876136,-0.007734807,0.012825302
3/26/2013,0.0031,-0.001015946,-0.000486398,0.007234869,0.001087695,-0.004822975,0.012496907,0.016597
3/27/2013,0.0029,-0.00273485,-0.0057701,-0.000350385,0.003667027,0.005782575,0.009531956,0.002781473
3/28/2013,-0.0017,-0.005643178,0.002866832,0.004206099,-0.001217819,-0.006242129,-0.00496308,0.007597685
3/29/2013,-0.0005,,,,,,,
4/1/2013,-0.0024,-0.003233652,0.002300854,-0.004712042,0.001219303,0.002865172,-0.000364964,0.003111909
4/2/2013,0.0058,0.002636924,-0.002365135,0.005961775,-0.001217819,-0.013735509,-0.004867957,0.001551128
4/3/2013,-0.0032,-0.006604163,0.002161559,-0.011155656,0.003657997,-0.012478413,-0.008438303,-0.030259709
4/4/2013,0.0014,-0.004425437,0.006331536,0.004230566,0.003779697,-0.000620522,0.004933399,-0.012776413
4/5/2013,-0.0049,0.003638438,0.005185467,-0.005968053,0.002689618,0.013264845,0.020250368,-0.007715281
4/8/2013,0.0033,0.00717761,-0.000687829,0.009358997,-0.00254824,-0.001894045,-0.004691447,0.008402307
4/9/2013,-0.0031,0.014338479,0.006607702,0.00279916,-0.000403431,0.007925434,-0.007251632,0.009575923
4/10/2013,0.0057,0.002088259,-0.002803515,0.013607816,-0.003362884,-0.01544936,0.008156805,0.005296871
4/11/2013,0.0023,-0.001191242,0.003702815,0.003442341,0.001079768,0.003430821,0.006158676,-0.012130866
4/12/2013,0.0055,-0.010237843,-0.002254483,-0.003945111,0.003775111,-0.035592175,0.009961594,-0.023939469
4/15/2013,-0.0011,-0.021025116,-0.002738882,-0.026519718,0.000537273,-0.081541323,-0.011170529,-0.031134833
4/16/2013,-0.003,0.004259055,0.010367675,0.017866619,-0.000805563,0.01664241,0.001922846,0.000918153
4/17/2013,0.0025,-0.022267016,-0.011960178,-0.015815085,0.000940524,-0.002925433,0.006956939,-0.028960818
4/18/2013,-0.0012,-0.015850261,0.002269679,-0.008476073,0.000671098,0.006117735,0.022036927,0.009581646
4/19/2013,0.0015,-0.004429962,0.000892091,0.009617097,-0.0012072,0.001923435,0.000699301,0.004277503
4/22/2013,0.001,-0.003485799,-0.000137122,0.00599753,0.000805802,0.015853356,-0.016422082,0.015972315
4/23/2013,0.0049,-0.009852172,-0.004731374,0.012274242,-0.000134235,-0.007559132,-0.001894612,0.001572121
4/24/2013,0.0003,0.017169399,0.002204692,0.00034644,0.000268506,0.009152334,-0.009016491,0.024591236
4/25/2013,-0.0065,0.021782791,-0.00041247,0.005367965,-0.000402565,0.023312435,-0.00047887,0.025660666
4/26/2013,0.0029,-0.006461291,0.000825281,-0.003616948,0.003221476,-0.004996431,0.003114145,-0.009708738
4/29/2013,0.0031,0.014555711,0.004672737,0.00812446,0.000133754,0.008249641,0.020656716,0.014831574
4/30/2013,-0.0003,-0.001821236,0.004445812,0.002743484,-0.00080259,0.002786671,-0.005498362,-0.012013872
5/1/2013,0.0036,-0.027517333,0.003472813,-0.010259918,0.002142187,-0.015313664,-0.001764498,-0.028832895
5/2/2013,0.0012,-0.00245053,-0.01058596,0.010366275,0.000267116,0.012849766,-0.035588027,0.036401188
5/3/2013,-0.0068,0.045042759,0.003566407,0.011114911,-0.006678157,-0.002015651,0.001955034,0.016814049
5/6/2013,-0.0024,0.001963,-0.002186913,0.003382378,-0.001613554,0.002257336,-0.003536585,0.00832925
5/7/2013,-0.0003,-0.000730164,0.000479436,0.004719366,-0.000404083,-0.011379801,-0.011014564,-0.005223518
5/8/2013,0.0034,0.015337423,0.005065891,0.005535984,0.001347346,0.014928058,0.006929835,0.009036512
5/9/2013,0.0001,-0.003840563,-0.009740149,-0.00283617,-0.000538213,-0.003012582,0.000368686,0.000726129
5/10/2013,-0.0035,0.003848217,-0.002269835,0.00334616,-0.005519698,-0.018959592,-0.008968059,-0.004232676
5/13/2013,-0.0015,-0.004539531,-0.000896212,0.00083375,-0.000947567,-0.001389057,0.00136358,-0.009594365
5/14/2013,0.0054,-0.015814973,-0.002346041,0.011496168,-0.002168021,-0.005926822,0.012007923,-0.008215819
5/15/2013,0.0059,-0.011175365,-0.004288135,0.004117938,0.001086366,-0.017217254,0.005504587,0.002225519
5/16/2013,0.0003,0.003063,0.002222762,-0.00410105,0.005425936,-0.005757088,-0.01593674,0.010239329
5/17/2013,0.0079,0.011944932,-0.005405967,0.009883051,-0.005261694,-0.013822302,0.014958586,0.007937477
5/20/2013,-0.0039,0.010213395,0.004738511,0.000978633,-0.000406933,0.012248248,0.004628502,0.006057669
5/21/2013,0.0005,0.007026903,0.000277421,0.000651784,0.000814111,-0.004054138,0.011881668,-0.007345857
5/22/2013,0.0042,0.006835465,-0.00409083,-0.006513597,-0.005829674,-0.006387776,-0.000718907,-0.019167779
5/23/2013,-0.0132,-0.019659981,0.006196261,-0.003605966,0.000272652,0.015378797,0.008872902,-0.00148423
5/24/2013,-0.0029,-0.001233553,-0.000968691,0.000329001,0.000681707,-0.003227809,-0.002020442,0
5/27/2013,-0.0001,-0.000178686,,,,,,
5/28/2013,0.006,0.002493545,-0.002978149,0.002631146,-0.00831067,-0.004795118,-0.006907229,0.010900533
5/29/2013,-0.0132,-0.003362582,0.004167969,-0.004920453,0.000549526,0.007759214,-0.004916657,-0.020340645
5/30/2013,-0.0061,0.001491478,0.00760956,0.004285479,0,0.012542689,-0.019040733,0.004878049
5/31/2013,-0.0015,-0.00221762,-0.004325289,-0.016084031,-0.002334247,-0.011651438,-0.004914005,-0.01742594
6/3/2013,-0.0123,0.008686281,0.006205827,0.004837364,0.001513856,0.011726748,0.00037037,0.018748417
6/4/2013,0.0014,0.007019682,0.000616755,-0.003320053,-0.000687052,-0.009015086,0.000987289,0.000373042
6/5/2013,-0.0077,0.005717581,0.000342431,-0.015489674,0.00206275,0.000804505,0.000246579,0.00310752
6/6/2013,-0.0079,-0.011363073,0.010954027,0.009981391,0.002058416,0.010697502,-0.020830765,0.01016109
6/7/2013,0.006,-0.011093725,-0.00155758,0.010552764,-0.006162739,-0.020067299,0.001258812,0.014106968
6/10/2013,0.0035,0.00364137,0.002577407,0.00232057,-0.003031468,0.00187301,-0.003268796,-0.001451554
6/11/2013,-0.0034,-0.010043803,0.003111998,-0.009922276,0.000967475,-0.005608525,-0.009964682,-0.005693519
6/12/2013,-0.0043,0.001787789,0.00148373,-0.011524971,-0.001933168,0.009400263,0.006752453,0.005238791
6/13/2013,-0.0014,-0.002305107,0.001077477,0.018249409,0.003458727,-0.008816043,0.00518856,0.0094534
6/14/2013,-0.0027,0.000119248,-0.000336349,-0.008297378,0.0052393,0.006138428,-0.009945864,0.012486493
6/17/2013,0.0026,0.001603712,6.73E-05,0.010207497,-0.002605996,-0.002801469,0.017166836,0.001422981
6/18/2013,0.004,-0.011580366,0.004239141,0.007619679,-0.000687525,-0.010113622,0.003500438,0.005565423
6/19/2013,-0.0036,-0.006615232,-0.009112533,-0.014137761,-0.011696755,0.0044778,0.006851875,-0.000471032
6/20/2013,0.0059,-0.024558955,-0.005003888,-0.026513257,-0.007240323,-0.055126515,-0.010146003,-0.041941565
6/21/2013,-0.0029,0.004794025,-0.00373781,0,-0.007433425,0.003854077,-0.0135,-0.019306444
6/24/2013,-0.0003,-0.020240413,-0.001091442,-0.012161699,-0.002826056,-0.009862977,-0.004054739,0.013667712
6/25/2013,-0.0003,0.008831136,-0.002321849,0.010577423,-0.002267252,-0.001337077,-0.011323155,0.00222662
6/26/2013,0.0043,-0.002954418,-0.006023478,0.009608785,0.004118779,-0.030325345,0.008493115,0.001974821
6/27/2013,0.0022,0.002061678,0.00302999,0.007477906,0.004384679,-0.012564722,-0.019777976,0.016752895
6/28/2013,0.0019,0.000805764,-0.001991006,-0.004892038,-0.000704081,0.008459764,-0.002733663,-0.006057669
7/1/2013,-0.004,0.028125916,0.002751694,0.005085608,-0.000281849,0.022185247,0.001957969,0.01316431
7/2/2013,0.0018,0.005515328,-0.005625493,0.000337325,0.000704866,-0.008342377,0.010291819,0.012271415
7/3/2013,0.0009,-8.18E-05,0.002483701,0.001180239,-0.002253838,0.005813556,0.004771115,0.016876634
7/4/2013,-0.0007,-0.002320553,,,,,,
7/5/2013,0.0137,-0.020768276,-0.012663019,0.012293702,-0.015389004,-0.026655787,-0.008855236,0.014142122
7/8/2013,-0.004,0.00516238,0.003136654,0.005489935,0.005735589,0.015509292,0.01540852,0.001037225
7/9/2013,0.0014,-0.005221465,-0.00611472,0.006618134,0.001996008,0.007567419,-0.010073961,0.00310845
7/10/2013,-0.0027,0.00260488,0.006711644,0.001972387,-0.001992032,0.00102417,0.002962772,0.014116837
7/11/2013,-0.0093,0.032402278,0.014931074,0.014107612,0.009409752,0.022167656,-0.008733624,-0.004187415
7/12/2013,0.0029,-0.006283866,-0.002600157,0.00016176,-0.001977401,-0.001534766,0.00375745,0.011137629
7/15/2013,0.0017,-0.001676727,0.000480225,0.00469028,0.003679592,0.00394306,0.003356138,0.002809936
7/16/2013,-0.006,0.007886219,0.00637707,-0.004024469,0.000846024,0.004593263,0.000643252,-0.000112082
7/17/2013,0.0019,-0.007544254,-0.003270535,0.002747697,0.003803843,-0.008548141,-0.005914117,0.006725703
7/18/2013,0.0022,-0.006212555,-0.000683597,0.003223727,-0.00238592,0.004478011,0.022762545,0.010355194
7/19/2013,-0.0022,0.004269993,0.00232582,0.005784062,0.003095104,0.005788808,-0.002908447,-0.004408199
7/22/2013,-0.0054,0.002044711,0.00361713,0.000479233,0.000140297,0.028512834,-0.013316424,-0.003542174
7/23/2013,-0.0015,0.004156653,0.00306008,-0.001277343,-0.001402418,-0.000836174,0.008868895,0.00311042
7/24/2013,0.0033,0.00118915,-0.002711772,-0.002877698,-0.004774521,-0.009784988,-0.005478405,-0.015282392
7/25/2013,-0.0039,-0.005164404,0.003330954,0.000160333,-0.001128827,0.006046028,-0.006789649,0.005847953
7/26/2013,-0.002,-0.014330243,0.002235848,0.001603078,0.003531527,-0.004717286,-0.010576551,-0.004025045
7/29/2013,-0.0014,0.001665272,-0.00074362,-0.002560819,-0.001407658,0.004479938,-0.011471777,-0.000112259
7/30/2013,0.0034,-0.013849045,-0.000135304,0.001444159,-0.000986704,-0.002844031,-0.005274957,-0.010328955
7/31/2013,0.0002,0.010295455,0.004939274,-0.002723922,0.000141058,-0.007648927,0.002253745,0.013159387
8/1/2013,0.0106,0.02051302,-0.008281434,0.012692802,-0.009593679,-0.001175779,-0.007407407,0.023065726
8/2/2013,-0.0028,0.004937713,0.00488815,0.002379819,0.010968615,-0.00032699,-0.00533049,-0.005253365
8/5/2013,0.0005,-0.005284295,-0.001824139,-0.000949668,-0.002113524,-0.005298966,-0.003885316,-0.001650347
8/6/2013,-0.0043,0.003794548,0.003113473,-0.005386565,0.000141248,-0.012890497,-0.000403497,-0.010689883
8/7/2013,-0.0043,-0.003024163,0.001821801,-0.003663587,0.002541206,0.001932174,-0.009553283,-0.006906539
8/8/2013,-0.0048,0.029430946,0.00383903,0.003517186,0.001549123,0.016358558,0.006656704,-0.010768368
8/9/2013,-0.001,0.010273741,-0.003287598,-0.004779353,0,0.001439414,-0.008636977,0.020977435
8/12/2013,-0.0023,0.001061756,-0.002019454,0.000480231,-0.001687289,0.014373448,0.010618023,0.006552643
8/13/2013,0.0065,0.002862249,-0.003372568,0.0024,-0.008309904,-0.008823908,-0.00309806,0.008937438
8/14/2013,-0.0021,0.004346314,-6.77E-05,-0.005586592,0.000710172,0.008447592,0.007161194,0.002077865
8/15/2013,-0.0051,0.000865501,0.005956208,-0.016853933,-0.002554641,0.017720214,0.01046418,0.007312016
8/16/2013,0.0008,0.010335956,-0.000807401,-0.003102041,-0.004695458,0.006268203,-0.006638343,0.005742145
8/19/2013,-0.0025,-0.008942812,0.000471365,-0.00393056,-0.003431022,-0.003334801,0.012563486,-0.004739847
8/20/2013,-0.0022,-0.003793321,0.005182568,0.003617231,0.005164252,0.004356061,-0.001847941,-0.012338998
8/21/2013,-0.0016,-0.004009692,-0.003013157,-0.009174312,-0.004138764,-0.001571438,0.002380323,-0.012821918
8/22/2013,0.0057,0.007964781,-0.001477551,0.012070106,-0.004155964,0.000377739,0.011081794,0.009325044
8/23/2013,0.003,0.001191383,0.002017824,0.004411044,0.005468505,0.015670233,-0.007045929,0.013968324
8/26/2013,-0.0047,-0.004291999,-0.000671254,-0.004716981,0.001717475,-0.001611004,0.002759527,-0.00401345
8/27/2013,-0.0045,-0.004583043,0.000806045,-0.016996241,0.006286612,0.016756656,0.002096711,0.029840993
8/28/2013,0.002,-0.005454362,-0.003154468,0.002660017,-0.004685549,-0.000915583,0,0.009940778
8/29/2013,-0.0004,-0.012917388,-0.006463558,0.00298458,0.00256776,-0.003604594,0.003007715,-0.012984293
8/30/2013,-0.004,-0.01094328,-0.002371836,-0.003636965,-0.000853728,-0.010301061,-0.004302477,-0.009441969
9/2/2013,0.0016,0.012924226,,,,,,
9/3/2013,0.0033,0.002723908,-0.002649187,0.005143521,-0.00655084,0.009850691,0.008380254,0.007604156
9/4/2013,-0.0014,-0.008183961,0.002588115,0.009574117,-0.004300459,-0.013558282,0.001298533,-0.010948129
9/5/2013,0.0074,-0.004074039,-0.005910125,-0.000327011,-0.006334581,-0.010572797,-0.011023214,0.010102096
9/6/2013,-0.0046,0.005295395,0.004236854,0.000327118,0.004926108,0.00854862,-0.006425387,0.017235876
9/9/2013,-0.0019,0.005061954,0.005307747,0.010137345,0.00389278,0.000124649,0.007522766,-0.011818847
9/10/2013,0.0029,-0.003941577,0.00054151,0.008740693,-0.003877685,-0.014145946,-0.00222688,-0.020110076
9/11/2013,-0.0016,0.00146562,0.00284139,0.004011553,0.004181038,-0.000126422,-0.003019562,0.00183625
9/12/2013,0.0011,-0.016683619,-0.000404763,-0.002557136,0.000287242,-0.020988747,0.007769292,0.011320755
9/13/2013,0.0012,-0.003241902,0.000134976,0.002403461,0.00114827,-0.014141806,0.005880047,-0.001918977
9/16/2013,-0.0023,-0.007425944,0.00404872,0.005914322,0.003870922,0.006157071,0.007274617,-0.012176885
9/17/2013,0.0002,0.000163611,0.001680164,0.004449388,0.001570934,-0.005468394,0.001547588,-0.014705882
9/18/2013,0.0042,0.013190866,0.009862793,0.01233982,0.013118495,-0.001112784,-0.003347927,0.026558385
9/19/2013,-0.0026,0.023587087,0.00139521,-0.000156274,-0.003377903,0.040498034,0.002067183,-0.014539235
9/20/2013,-0.0018,-0.00340527,-0.000398076,-0.009377931,0.000847428,-0.023239703,-0.003610108,-0.008787156
9/23/2013,-0.0049,-0.00578867,-0.001725683,-0.006153361,0.001410944,-0.003610807,-0.010998965,-0.010835066
9/24/2013,-0.0011,-0.007714645,-0.001263256,-0.000158755,0.004368088,-0.007118359,-0.01478477,-0.002655455
9/25/2013,-0.0032,0.000616102,0.003062277,-0.004287075,0.00308642,0.012970084,-0.001992032,-0.004770357
9/26/2013,0.0002,0.008576141,-0.00232288,0.004305533,-0.001678322,-0.007914039,0.00425815,0.005239104
9/27/2013,-0.0017,0.005930448,0.002062199,-0.003810734,0.002241524,0.009598547,0.002517557,-0.001996008
9/30/2013,-0.0047,0.005580074,0.000398314,-0.00781001,0.000419301,-0.00706623,-0.00541898,-0.004888889
10/1/2013,0.0048,-0.008792096,0,0.009799197,-0.003073869,-0.024584331,0.004119601,-0.002344797
10/2/2013,-0.0008,-0.001076043,0.00399123,-0.004136176,0.002634629,0.017311136,-0.007808364,0.021824287
10/3/2013,-0.0016,-0.000545879,0.00188552,-0.008466454,0.002004046,0.000782371,-0.004134987,-0.007338445
10/4/2013,0.0006,-0.000757366,-0.00373878,0.009666506,-0.00178586,-0.004364821,0.001741227,0.006178969
10/7/2013,-0.005,-0.002903158,0.000750053,-0.010850487,0.000326993,0.008309887,0.015108972,-0.00767628
10/8/2013,-0.0046,0.003093586,0.000507719,-0.011130828,-0.001383668,0.000996897,0.009351949,0.005304454
